planName,clientType,registrationMode,duration,netSales,netProfit,age,accident
B,Basic,Online,27,22,0,36,1
B,Basic,Online,11,41,0,30,0
K,Basic,Online,25,14,0,39,0
K,Basic,Online,27,10,0,36,0
K,Basic,Online,125,70,0,36,0
K,Basic,Online,14,10,0,36,0
K,Basic,Online,14,10,0,28,0
K,Basic,Online,26,15,0,36,0
K,Basic,Online,2,10,0,36,0
K,Basic,Online,112,48,0,36,0
K,Basic,Online,35,25,0,36,0
K,Basic,Online,35,20,0,36,0
K,Basic,Online,1,20,0,36,0
K,Basic,Online,58,80,0,36,0
K,Basic,Online,4,21,0,36,0
K,Basic,Online,11,24,0,47,0
K,Basic,Online,10,15,0,36,0
K,Basic,Online,118,31,0,36,0
K,Basic,Online,13,19,0,36,0
K,Basic,Online,110,41,0,36,0
K,Basic,Online,1,10,0,57,0
K,Basic,Online,52,25,0,36,0
K,Basic,Online,51,24,0,36,0
K,Basic,Online,4,13,0,36,0
K,Basic,Online,35,11,0,36,0
K,Basic,Online,69,18,0,36,0
K,Basic,Online,9,22,0,36,0
K,Basic,Online,80,10,0,36,0
K,Basic,Online,4,10,0,36,0
K,Basic,Online,46,10,0,36,0
K,Basic,Online,25,22,0,36,0
K,Basic,Online,3,10,0,51,0
K,Basic,Online,15,10,0,54,0
K,Basic,Online,15,10,0,48,0
K,Basic,Online,6,12,0,36,0
K,Basic,Online,58,0,0,34,0
K,Basic,Online,23,19,0,36,0
K,Basic,Online,22,10,0,39,0
K,Basic,Online,28,10,0,39,0
K,Basic,Online,38,10,0,28,0
K,Basic,Online,62,28,0,36,0
K,Basic,Online,9,22,0,36,0
K,Basic,Online,7,17,0,65,0
K,Basic,Online,76,10,0,36,0
K,Basic,Online,35,19,0,47,0
K,Basic,Online,14,10,0,36,0
K,Basic,Online,7,20,0,36,0
K,Basic,Online,22,15,0,36,0
K,Basic,Online,37,20,0,36,0
K,Basic,Online,65,39,0,36,0
K,Basic,Online,6,10,0,24,0
K,Basic,Online,22,19,0,36,0
K,Basic,Online,25,10,0,36,0
K,Basic,Online,4,38,0,36,0
K,Basic,Online,31,41,0,36,0
A,Basic,Online,10,20,0,36,0
A,Basic,Online,121,39,0,36,0
A,Basic,Online,117,20,0,36,0
A,Basic,Online,6,20,0,36,0
A,Basic,Online,29,20,0,36,0
A,Basic,Online,65,76,0,36,0
A,Basic,Online,10,20,0,36,0
A,Basic,Online,2,29,0,36,0
A,Basic,Online,9,20,0,51,0
A,Basic,Online,4,41,0,36,0
A,Basic,Online,38,20,0,36,0
A,Basic,Online,13,23,0,30,0
Z,Premium,Online,14,150,60,118,0
Z,Premium,Online,62,93,37.2,118,0
Z,Premium,Online,4,15,6,59,0
Z,Premium,Online,40,31,12.4,54,0
Z,Premium,Online,14,15,6,35,0
Z,Premium,Online,7,23,9.2,29,0
G,Basic,Online,417,323.4,210.21,30,1
S,Basic,Online,26,48.5,31.53,23,0
T,Basic,Online,4,31,20.15,46,0
F,Basic,Online,365,256.2,166.53,58,0
T,Basic,Online,7,31,20.15,39,0
W,Premium,Online,319,28.14,7.89,48,0
W,Premium,Online,4,4.12,1.16,48,0
W,Premium,Online,34,0.92,0.26,48,0
I,Premium,Online,4,18,6.3,43,0
I,Premium,Online,6,22,7.7,34,0
I,Premium,Online,13,40,14,47,0
I,Premium,Online,12,22,7.7,33,0
I,Premium,Online,5,26,9.1,50,0
I,Premium,Online,9,18,6.3,49,0
I,Premium,Online,13,18,6.3,26,0
I,Premium,Online,18,22,7.7,53,0
I,Premium,Online,5,22,7.7,47,0
I,Premium,Online,9,18,6.3,39,0
I,Premium,Online,6,18,6.3,49,0
I,Premium,Online,21,18,6.3,36,0
I,Premium,Online,23,26,9.1,42,0
I,Premium,Online,61,44,15.4,50,0
Z,Premium,Online,16,73,25.55,36,0
Z,Premium,Online,46,55,19.25,30,0
Z,Premium,Online,121,83,29.05,28,0
Z,Premium,Online,37,83,29.05,49,0
M,Basic,Offline,25,29,9.57,118,0
P,Basic,Offline,50,58,19.14,80,0
J,Premium,Online,15,27,6.75,69,0
J,Premium,Online,10,16,4,28,0
J,Premium,Online,41,16,4,65,0
J,Premium,Online,20,32.5,8.13,31,0
J,Premium,Online,12,33.5,8.38,32,0
J,Premium,Online,6,21,5.25,45,0
J,Premium,Online,4,65,16.25,41,0
J,Premium,Online,82,27,6.75,58,0
J,Premium,Online,19,33.5,8.38,34,0
J,Premium,Online,6,25.2,6.3,24,0
J,Premium,Online,6,16,4,40,1
J,Premium,Online,21,53,13.25,28,1
J,Premium,Online,21,67,16.75,30,0
J,Premium,Online,12,20,5,49,0
J,Premium,Online,4,13.5,3.38,43,0
J,Premium,Online,14,33.5,8.38,29,0
J,Premium,Online,33,27,6.75,39,0
J,Premium,Online,12,33.5,8.38,50,0
J,Premium,Online,7,16,4,36,0
J,Premium,Online,3,16.2,4.05,47,0
R,Premium,Online,40,39,9.75,41,0
R,Premium,Online,20,72,18,29,1
R,Premium,Online,9,47.5,11.88,27,0
R,Premium,Online,18,27,6.75,60,0
R,Premium,Online,38,72,18,43,0
R,Premium,Online,4,22.5,5.63,42,0
R,Premium,Online,19,29.5,7.38,34,0
R,Premium,Online,131,29.5,7.38,53,0
N,Premium,Online,13,33.5,8.38,29,0
N,Premium,Online,13,69,17.25,29,0
E,Premium,Online,387,216,54,36,0
E,Premium,Online,377,161,40.25,37,0
E,Premium,Online,371,161,40.25,38,0
E,Premium,Online,365,216,54,35,0
E,Premium,Online,389,259.2,64.8,69,0
E,Premium,Online,365,216,54,62,0
E,Premium,Online,367,216,54,31,0
E,Premium,Online,367,216,54,55,0
E,Premium,Online,379,216,54,33,0
E,Premium,Online,365,259.2,64.8,78,0
E,Premium,Online,365,259.2,64.8,31,0
E,Premium,Online,364,259.2,64.8,25,0
D,Premium,Online,380,399.6,99.9,24,0
Q,Basic,Online,42,69.3,41.58,35,0
Q,Basic,Online,20,39.6,23.76,47,0
Q,Basic,Online,20,29.7,17.82,29,0
Q,Basic,Online,53,138.6,83.16,31,0
Q,Basic,Online,64,118.8,71.28,53,0
Q,Basic,Online,4,29.7,17.82,31,0
Q,Basic,Online,13,89.1,53.46,36,0
Q,Basic,Online,23,118.8,71.28,31,0
Q,Basic,Online,72,89.1,53.46,29,0
Q,Basic,Online,11,69.3,41.58,36,0
Q,Basic,Online,5,9.9,5.94,53,0
Q,Basic,Online,34,69.3,41.58,47,0
Q,Basic,Online,34,39.6,23.76,52,0
Q,Basic,Online,7,29.7,17.82,49,0
Q,Basic,Online,12,69.3,41.58,44,0
Q,Basic,Online,53,39.6,23.76,30,0
Q,Basic,Online,38,39.6,23.76,31,0
Q,Basic,Online,10,19.8,11.88,36,0
Q,Basic,Online,14,19.8,11.88,36,0
Q,Basic,Online,52,9.9,5.94,52,0
Q,Basic,Online,58,49.5,29.7,52,0
Q,Basic,Online,29,69.3,41.58,34,0
Q,Basic,Online,31,118.8,71.28,31,0
Q,Basic,Online,5,29.7,17.82,39,0
Q,Basic,Online,37,0,47.52,30,0
Q,Basic,Online,6,19.8,11.88,51,0
Q,Basic,Online,69,19.8,11.88,24,0
Q,Basic,Online,37,79.2,47.52,30,0
B,Basic,Online,8,35,0,36,0
B,Basic,Online,57,20,0,36,0
B,Basic,Online,26,41,0,36,0
B,Basic,Online,15,35,0,36,0
B,Basic,Online,38,26,0,36,0
B,Basic,Online,38,36,0,36,0
B,Basic,Online,27,28,0,36,0
B,Basic,Online,26,29,0,36,0
B,Basic,Online,14,112,0,36,0
B,Basic,Online,36,47,0,36,0
B,Basic,Online,90,33,0,36,0
B,Basic,Online,39,36,0,36,0
B,Basic,Online,5,35,0,36,0
B,Basic,Online,15,106,0,36,0
B,Basic,Online,62,26,0,36,0
B,Basic,Online,12,20,0,36,0
B,Basic,Online,103,106,0,38,0
B,Basic,Online,61,42,0,36,0
B,Basic,Online,60,112,0,29,0
B,Basic,Online,40,20,0,36,0
B,Basic,Online,9,87,0,36,0
B,Basic,Online,15,20,0,36,0
B,Basic,Online,8,101,0,36,0
B,Basic,Online,17,83,0,36,0
B,Basic,Online,2,20,0,43,0
B,Basic,Online,15,28,0,36,0
B,Basic,Online,44,70,0,33,0
B,Basic,Online,25,29,0,22,0
B,Basic,Online,9,27,0,27,0
B,Basic,Online,27,70,0,36,0
B,Basic,Online,17,21,0,46,0
B,Basic,Online,31,20,0,34,0
K,Basic,Online,1,10,0,36,0
K,Basic,Online,3,18,0,36,0
K,Basic,Online,62,11,0,36,0
K,Basic,Online,66,25,0,36,0
K,Basic,Online,103,25,0,36,0
K,Basic,Online,2,11,0,29,0
K,Basic,Online,68,10,0,21,0
K,Basic,Online,13,24,0,36,0
K,Basic,Online,1,10,0,36,0
K,Basic,Online,39,25,0,36,0
K,Basic,Online,15,10,0,20,0
K,Basic,Online,60,19,0,36,0
K,Basic,Online,2,10,0,36,0
K,Basic,Online,34,10,0,41,0
K,Basic,Online,1,10,0,36,0
K,Basic,Online,16,16,0,36,0
K,Basic,Online,19,18,0,46,0
K,Basic,Online,32,80,0,35,0
K,Basic,Online,15,76,0,36,0
K,Basic,Online,8,10,0,39,0
K,Basic,Online,1,12,0,36,0
K,Basic,Online,38,62,0,36,0
K,Basic,Online,25,23,0,36,0
K,Basic,Online,21,10,0,21,0
K,Basic,Online,16,46,0,36,0
K,Basic,Online,63,80,0,48,0
K,Basic,Online,3,10,0,36,0
K,Basic,Online,13,10,0,32,0
K,Basic,Online,23,10,0,36,0
K,Basic,Online,87,10,0,36,0
K,Basic,Online,11,23,0,35,0
K,Basic,Online,2,10,0,23,0
K,Basic,Online,10,17,0,55,0
K,Basic,Online,12,20,0,37,0
K,Basic,Online,35,71,0,36,0
K,Basic,Online,41,33,0,36,0
K,Basic,Online,48,34,0,36,0
K,Basic,Online,8,19,0,36,0
K,Basic,Online,109,23,0,40,0
K,Basic,Online,10,23,0,34,0
K,Basic,Online,18,80,0,34,0
K,Basic,Online,12,80,0,34,0
K,Basic,Online,38,17,0,57,0
K,Basic,Online,63,54,0,38,0
K,Basic,Online,18,63,0,36,0
K,Basic,Online,62,45,0,36,0
K,Basic,Online,9,21,0,36,0
K,Basic,Online,13,48,0,40,0
K,Basic,Online,81,55,0,36,0
K,Basic,Online,45,10,0,36,0
K,Basic,Online,5,26,0,36,0
K,Basic,Online,93,80,0,70,0
A,Basic,Online,3,20,0,36,0
A,Basic,Online,7,33,0,36,0
A,Basic,Online,45,20,0,36,0
A,Basic,Online,10,20,0,36,0
A,Basic,Online,35,41,0,36,1
A,Basic,Online,5,20,0,36,0
A,Basic,Online,54,21,0,47,0
A,Basic,Online,42,20,0,32,0
A,Basic,Online,2,20,0,36,0
Z,Premium,Online,3,31,12.4,118,0
Z,Premium,Online,2,93,37.2,118,0
Z,Basic,Online,82,75,28.5,48,0
Z,Basic,Online,22,33,12.54,48,0
Z,Premium,Online,110,15,6,41,0
Z,Premium,Online,18,15,6,61,0
Z,Premium,Online,4,15,6,30,0
Z,Premium,Online,24,23,9.2,37,0
S,Basic,Online,13,26.5,17.23,23,0
S,Basic,Online,17,25,16.25,34,0
S,Basic,Online,12,26.5,17.23,45,0
S,Basic,Online,11,36.5,23.73,34,0
G,Basic,Online,387,323.4,210.21,32,0
W,Premium,Online,110,2.9,0.81,48,0
W,Premium,Online,30,2.64,0.74,48,0
W,Premium,Online,37,5.92,1.66,48,0
I,Premium,Online,52,35,12.25,46,0
I,Premium,Online,37,47,16.45,46,0
I,Premium,Online,8,22,7.7,63,0
I,Premium,Online,58,30,10.5,36,0
I,Premium,Online,8,26,9.1,55,0
I,Premium,Online,73,44,15.4,27,0
I,Premium,Online,48,22,7.7,48,0
I,Premium,Online,102,22,7.7,43,0
I,Premium,Online,3,22,7.7,30,0
I,Premium,Online,10,26,9.1,45,0
I,Premium,Online,28,26,9.1,42,0
I,Premium,Online,25,26,9.1,33,0
I,Premium,Online,37,35,12.25,49,0
I,Premium,Online,15,26,9.1,51,0
I,Premium,Online,58,30,10.5,46,0
I,Premium,Online,4,18,6.3,37,0
I,Premium,Online,49,22,7.7,46,0
I,Premium,Online,6,18,6.3,27,0
I,Premium,Online,33,44,15.4,35,0
I,Premium,Online,54,26,9.1,58,0
Z,Premium,Online,42,87,30.45,45,0
Z,Premium,Online,10,45,15.75,44,0
Z,Premium,Online,10,45,15.75,45,0
Z,Premium,Online,9,33,11.55,58,0
Z,Premium,Online,140,96,33.6,46,0
P,Premium,Online,52,35,12.25,35,0
X,Basic,Offline,53,30,10.5,72,0
X,Basic,Offline,53,30,10.5,25,0
X,Basic,Offline,53,30,10.5,75,0
X,Basic,Offline,53,30,10.5,15,0
X,Basic,Offline,53,30,10.5,28,0
X,Basic,Offline,15,30,10.5,58,0
X,Basic,Offline,15,30,10.5,53,0
X,Basic,Offline,15,30,10.5,61,0
X,Basic,Offline,15,30,10.5,65,0
X,Basic,Offline,10,30,10.5,69,0
X,Basic,Offline,10,30,10.5,70,0
X,Basic,Offline,10,30,10.5,65,0
X,Basic,Offline,10,30,10.5,65,0
X,Basic,Offline,10,30,10.5,61,0
X,Basic,Offline,10,30,10.5,62,0
X,Basic,Offline,21,30,10.5,57,0
X,Basic,Offline,21,30,10.5,23,0
X,Basic,Offline,24,30,10.5,43,0
X,Basic,Offline,24,30,10.5,52,0
X,Basic,Offline,24,30,10.5,12,0
X,Basic,Offline,24,30,10.5,9,0
X,Basic,Offline,24,30,10.5,50,0
X,Basic,Offline,24,30,10.5,74,0
X,Basic,Offline,31,30,10.5,59,0
X,Basic,Offline,7,30,10.5,57,0
X,Basic,Offline,7,30,10.5,54,0
X,Basic,Offline,7,30,10.5,22,0
X,Basic,Offline,10,30,10.5,76,0
X,Basic,Offline,10,30,10.5,68,0
X,Basic,Offline,31,30,10.5,59,0
X,Basic,Offline,17,30,10.5,62,0
X,Basic,Offline,17,30,10.5,84,0
X,Basic,Offline,17,30,10.5,88,0
X,Basic,Offline,17,30,10.5,42,0
X,Basic,Offline,17,30,10.5,63,0
X,Basic,Offline,17,30,10.5,27,0
X,Basic,Offline,17,30,10.5,25,0
X,Basic,Offline,7,30,10.5,47,0
X,Basic,Offline,7,30,10.5,14,0
X,Basic,Offline,31,30,10.5,58,0
X,Basic,Offline,31,30,10.5,14,1
X,Basic,Offline,14,30,10.5,57,0
B,Basic,Offline,49,20,0,118,0
Q,Basic,Online,254,-49.5,29.7,49,0
K,Basic,Online,261,-80,0,71,0
B,Basic,Online,244,-20,0,36,0
Q,Basic,Online,196,-69.3,41.58,66,0
Q,Basic,Online,233,-217.8,130.68,41,0
Q,Basic,Online,178,-69.3,41.58,29,0
Q,Basic,Online,172,-69.3,41.58,43,0
K,Basic,Online,164,-13,0,36,0
K,Basic,Online,193,-71,0,36,0
Q,Basic,Online,179,-39.6,23.76,25,0
Q,Basic,Online,135,-49.5,29.7,31,0
Q,Basic,Online,100,-9.9,5.94,51,0
Q,Basic,Online,128,-148.5,89.1,47,0
Q,Basic,Online,77,-29.7,17.82,31,0
B,Basic,Online,109,-112,0,36,0
Q,Basic,Online,91,-39.6,23.76,58,0
X,Basic,Offline,94,-30,10.5,55,0
X,Basic,Offline,94,-30,10.5,52,0
X,Basic,Offline,94,-30,10.5,0,0
K,Basic,Online,33,-10,0,36,0
P,Basic,Online,196,-130,49.4,48,0
K,Basic,Online,145,-63,0,63,0
Q,Basic,Online,103,-29.7,17.82,56,0
K,Basic,Online,69,-21,0,36,0
E,Premium,Online,366,-216,54,27,0
B,Basic,Online,39,-20,0,36,0
K,Basic,Online,28,-10,0,36,1
B,Basic,Online,66,-112,0,45,0
K,Basic,Online,149,-14,0,50,0
Q,Basic,Online,43,-29.7,17.82,43,0
K,Basic,Online,59,-80,0,36,0
Q,Basic,Online,68,-89.1,53.46,45,0
Q,Basic,Online,78,-99,59.4,34,0
Q,Basic,Online,8,-29.7,17.82,53,0
E,Premium,Online,402,-216,54,60,0
J,Premium,Online,60,-16,4,25,0
B,Basic,Online,46,-22,0,36,0
K,Basic,Online,47,-41,0,36,0
I,Premium,Online,36,-40,14,56,0
Q,Basic,Online,58,-39.6,23.76,31,0
Q,Basic,Online,79,-29.7,17.82,26,0
E,Premium,Online,385,-259.2,64.8,52,0
B,Basic,Online,52,-68,0,36,0
Q,Basic,Online,46,-29.7,17.82,53,0
K,Basic,Online,51,-12,0,53,0
Q,Basic,Online,69,-108.9,65.34,37,0
Q,Basic,Online,34,-69.3,41.58,31,0
A,Basic,Online,20,-20,0,40,0
Q,Basic,Online,68,-128.7,77.22,31,0
K,Basic,Online,49,-68,0,36,0
Q,Basic,Online,51,-39.6,23.76,43,0
Q,Basic,Online,39,-69.3,41.58,31,0
K,Basic,Online,38,-26,0,36,0
Z,Premium,Online,17,-15,6,50,0
J,Premium,Online,25,-65,16.25,36,0
B,Basic,Online,34,-34,0,29,0
B,Basic,Online,35,-20,0,36,0
Q,Basic,Online,27,-79.2,47.52,34,0
B,Basic,Online,23,-47,0,36,0
Q,Basic,Online,16,-29.7,17.82,31,0
Q,Basic,Online,38,-89.1,53.46,44,0
I,Premium,Online,69,-42,14.7,60,0
R,Premium,Online,19,-29.5,7.38,34,0
N,Premium,Online,29,-51,12.75,43,0
E,Premium,Online,389,-259.2,64.8,69,0
E,Premium,Online,367,-216,54,31,0
Q,Basic,Online,64,-118.8,71.28,53,0
Q,Basic,Online,23,-118.8,71.28,31,0
Q,Basic,Online,53,-39.6,23.76,30,0
Q,Basic,Online,52,-9.9,5.94,52,0
B,Basic,Online,12,-20,0,36,0
K,Basic,Online,1,-12,0,36,0
I,Premium,Online,8,-22,7.7,63,0
J,Premium,Online,5,21,5.25,32,1
J,Premium,Online,12,16,4,27,0
J,Premium,Online,4,17.5,4.38,42,0
J,Premium,Online,6,16,4,43,0
J,Premium,Online,8,16,4,52,0
J,Premium,Online,5,16,4,31,0
J,Premium,Online,5,32,8,38,0
J,Premium,Online,4,16,4,42,0
J,Premium,Online,103,27,6.75,26,0
J,Premium,Online,11,27,6.75,34,0
J,Premium,Online,22,20,5,73,0
J,Premium,Online,4,16.2,4.05,33,0
J,Premium,Online,5,16,4,27,0
R,Premium,Online,95,507,126.75,74,0
R,Premium,Online,26,72,18,25,0
R,Premium,Online,66,72,18,34,1
R,Premium,Online,6,22.5,5.63,29,0
R,Premium,Online,20,72,18,57,0
R,Premium,Online,11,39,9.75,27,0
R,Premium,Online,11,22.5,5.63,60,0
N,Premium,Online,58,57.5,14.38,54,0
E,Premium,Online,366,216,54,27,0
E,Premium,Online,364,161,40.25,28,0
E,Premium,Online,368,216,54,32,0
E,Premium,Online,367,216,54,35,1
E,Premium,Online,366,216,54,31,0
E,Premium,Online,367,216,54,48,1
E,Premium,Online,366,216,54,29,1
E,Premium,Online,365,216,54,39,0
E,Premium,Online,365,216,54,42,0
D,Premium,Online,364,333,83.25,32,0
D,Premium,Online,394,333,83.25,46,1
Q,Basic,Online,11,29.7,17.82,44,0
Q,Basic,Online,12,89.1,53.46,56,0
Q,Basic,Online,61,168.3,100.98,31,0
Q,Basic,Online,52,49.5,29.7,31,0
Q,Basic,Online,11,79.2,47.52,58,0
Q,Basic,Online,48,59.4,35.64,51,0
Q,Basic,Online,11,29.7,17.82,49,0
Q,Basic,Online,185,89.1,53.46,50,0
Q,Basic,Online,4,29.7,17.82,49,0
Q,Basic,Online,108,59.4,35.64,51,0
Q,Basic,Online,34,79.2,47.52,39,0
Q,Basic,Online,4,0,17.82,54,0
Q,Basic,Online,4,19.8,11.88,30,0
Q,Basic,Online,11,89.1,53.46,27,0
Q,Basic,Online,25,49.5,29.7,39,0
Q,Basic,Online,11,49.5,29.7,35,0
Q,Basic,Online,40,39.6,23.76,49,0
Q,Basic,Online,18,89.1,53.46,38,0
Q,Basic,Online,9,39.6,23.76,27,0
Q,Basic,Online,44,39.6,23.76,49,0
Q,Basic,Online,36,69.3,41.58,28,1
Q,Basic,Online,2,9.9,5.94,31,0
Q,Basic,Online,14,39.6,23.76,39,0
B,Basic,Online,10,22,0,36,0
B,Basic,Online,74,25,0,36,0
B,Basic,Online,19,104,0,36,0
B,Basic,Online,4,23,0,66,0
B,Basic,Online,6,29,0,36,0
B,Basic,Online,147,23,0,36,0
B,Basic,Online,58,112,0,36,0
B,Basic,Online,5,112,0,36,0
B,Basic,Online,41,30,0,36,0
B,Basic,Online,14,20,0,36,0
B,Basic,Online,7,20,0,36,0
B,Basic,Online,4,36,0,36,0
B,Basic,Online,16,112,0,36,0
B,Basic,Online,22,20,0,61,0
B,Basic,Online,59,112,0,36,0
B,Basic,Online,25,36,0,36,0
B,Basic,Online,35,50,0,36,0
B,Basic,Online,14,33,0,43,0
B,Basic,Online,31,66,0,36,0
B,Basic,Online,68,112,0,36,0
B,Basic,Online,51,28,0,36,0
B,Basic,Online,15,55,0,36,0
B,Basic,Online,53,20,0,36,0
B,Basic,Online,67,20,0,36,0
B,Basic,Online,53,93,0,36,0
B,Basic,Online,60,21,0,36,0
B,Basic,Online,8,41,0,43,0
B,Basic,Online,8,41,0,36,0
B,Basic,Online,25,79,0,36,1
B,Basic,Online,14,40,0,36,0
B,Basic,Online,12,32,0,36,0
B,Basic,Online,49,112,0,36,0
B,Basic,Online,74,20,0,36,0
B,Basic,Online,5,47,0,36,0
B,Basic,Online,7,52,0,36,0
B,Basic,Online,39,34,0,36,0
B,Basic,Online,24,55,0,36,0
B,Basic,Online,117,55,0,36,0
B,Basic,Online,38,44,0,31,0
B,Basic,Online,12,33,0,36,0
B,Basic,Online,29,20,0,36,0
B,Basic,Online,4,31,0,36,0
B,Basic,Online,72,27,0,32,0
K,Basic,Online,14,10,0,29,0
K,Basic,Online,3,19,0,36,0
K,Basic,Online,35,16,0,36,0
K,Basic,Online,9,13,0,41,0
K,Basic,Online,9,10,0,46,0
K,Basic,Online,27,31,0,36,0
K,Basic,Online,3,29,0,36,0
K,Basic,Online,5,24,0,36,0
K,Basic,Online,64,23,0,36,0
K,Basic,Online,27,21,0,36,0
K,Basic,Online,18,22,0,36,0
K,Basic,Online,11,53,0,36,0
K,Basic,Online,2,14,0,36,0
K,Basic,Online,24,10,0,36,0
K,Basic,Online,16,18,0,36,0
K,Basic,Online,12,66,0,36,0
K,Basic,Online,29,60,0,36,0
K,Basic,Online,112,50,0,36,0
K,Basic,Online,4,32,0,36,0
K,Basic,Online,222,13,0,34,0
K,Basic,Online,23,80,0,36,0
K,Basic,Online,13,11,0,36,0
K,Basic,Online,1,12,0,36,0
K,Basic,Online,50,35,0,36,0
K,Basic,Online,2,10,0,36,0
K,Basic,Online,7,11,0,36,0
K,Basic,Online,22,71,0,54,0
K,Basic,Online,22,32,0,50,0
K,Basic,Online,67,12,0,36,0
K,Basic,Online,3,10,0,52,0
K,Basic,Online,12,12,0,36,0
K,Basic,Online,24,10,0,36,0
K,Basic,Online,5,10,0,36,0
K,Basic,Online,61,18,0,46,0
K,Basic,Online,229,10,0,36,0
K,Basic,Online,61,17,0,25,0
K,Basic,Online,67,80,0,33,0
K,Basic,Online,13,22,0,36,0
K,Basic,Online,69,12,0,36,0
K,Basic,Online,9,18,0,36,0
K,Basic,Online,8,10,0,36,0
K,Basic,Online,2,10,0,36,0
K,Basic,Online,18,13,0,36,0
K,Basic,Online,64,51,0,29,0
K,Basic,Online,9,36,0,36,0
K,Basic,Online,20,80,0,36,0
K,Basic,Online,16,11,0,36,0
K,Basic,Online,12,14,0,36,0
K,Basic,Online,8,11,0,36,0
K,Basic,Online,68,80,0,34,0
K,Basic,Online,23,10,0,55,0
K,Basic,Online,12,13,0,46,0
K,Basic,Online,17,34,0,54,0
K,Basic,Online,6,22,0,36,0
K,Basic,Online,116,27,0,36,0
K,Basic,Online,15,80,0,36,0
K,Basic,Online,4,18,0,36,0
K,Basic,Online,4,12,0,36,0
K,Basic,Online,9,76,0,36,0
K,Basic,Online,14,10,0,33,0
K,Basic,Online,13,16,0,36,0
K,Basic,Online,41,23,0,36,0
K,Basic,Online,1,10,0,36,0
K,Basic,Online,7,14,0,36,0
K,Basic,Online,6,10,0,36,0
A,Basic,Online,7,20,0,41,0
A,Basic,Online,3,20,0,28,0
A,Basic,Online,216,20,0,36,0
A,Basic,Online,40,20,0,49,0
A,Basic,Online,53,22,0,36,0
A,Basic,Online,75,89,0,36,0
A,Basic,Online,2,20,0,29,0
A,Basic,Online,3,20,0,36,0
A,Basic,Online,5,20,0,36,0
A,Basic,Online,1,20,0,36,0
A,Basic,Online,3,0,0,36,0
A,Basic,Online,5,20,0,53,0
Z,Premium,Online,18,78,31.2,118,0
Z,Premium,Online,9,23,9.2,32,0
Z,Premium,Online,25,15,6,55,0
W,Premium,Online,137,4.12,1.16,48,0
W,Premium,Online,122,7.09,1.99,48,0
W,Premium,Online,119,3.47,0.97,48,0
W,Premium,Online,11,1.8,0.5,48,0
I,Premium,Online,74,56,19.6,41,0
I,Premium,Online,10,22,7.7,54,0
I,Premium,Online,18,18,6.3,44,0
I,Premium,Online,15,26,9.1,33,0
I,Premium,Online,37,63,22.05,39,0
I,Premium,Online,44,35,12.25,33,0
I,Premium,Online,27,22,7.7,39,1
I,Premium,Online,18,26,9.1,62,0
I,Premium,Online,5,22,7.7,47,0
I,Premium,Online,9,18,6.3,35,0
I,Premium,Online,55,33,11.55,31,0
Z,Premium,Online,10,58,20.3,47,0
Z,Premium,Online,10,55,19.25,52,0
B,Basic,Offline,41,71,0,55,0
I,Premium,Online,31,0,12.95,118,0
C,Premium,Online,8,13.12,4.59,48,0
J,Premium,Online,43,26.5,6.63,34,0
J,Premium,Online,12,40,10,28,0
J,Premium,Online,24,27,6.75,46,0
J,Premium,Online,12,53,13.25,45,0
J,Premium,Online,19,69.5,17.38,25,0
J,Premium,Online,53,21,5.25,40,0
J,Premium,Online,11,21,5.25,51,0
J,Premium,Online,10,27,6.75,44,0
J,Premium,Online,18,27,6.75,27,0
J,Premium,Online,3,13.5,3.38,29,0
J,Premium,Online,8,54,13.5,27,0
J,Premium,Online,5,16,4,29,0
J,Premium,Online,53,16,4,31,0
J,Premium,Online,4,16,4,30,0
R,Premium,Online,47,47.5,11.88,50,0
R,Premium,Online,60,62,15.5,22,0
R,Premium,Online,66,86.4,21.6,32,1
R,Premium,Online,5,27,6.75,31,0
R,Premium,Online,18,27,6.75,22,0
R,Premium,Online,18,27,6.75,22,0
R,Premium,Online,24,72,18,28,0
R,Premium,Online,24,72,18,28,0
R,Premium,Online,10,47.5,11.88,35,0
R,Premium,Online,18,27,6.75,22,0
N,Premium,Online,15,52.8,13.2,41,0
E,Premium,Online,365,216,54,53,0
E,Premium,Online,408,161,40.25,30,0
E,Premium,Online,367,216,54,28,0
E,Premium,Online,391,216,54,38,0
E,Premium,Online,366,216,54,36,0
E,Premium,Online,366,216,54,40,0
E,Premium,Online,408,161,40.25,27,0
E,Premium,Online,365,216,54,36,0
D,Premium,Online,420,333,83.25,62,0
Q,Basic,Online,18,19.8,11.88,42,0
Q,Basic,Online,3,19.8,11.88,31,0
Q,Basic,Online,17,19.8,11.88,31,0
Q,Basic,Online,4,29.7,17.82,25,0
Q,Basic,Online,19,39.6,23.76,37,0
Q,Basic,Online,17,79.2,47.52,47,0
Q,Basic,Online,187,108.9,65.34,37,0
Q,Basic,Online,9,69.3,41.58,44,0
Q,Basic,Online,24,69.3,41.58,31,0
Q,Basic,Online,3,0,11.88,31,0
Q,Basic,Online,2,19.8,11.88,34,0
Q,Basic,Online,13,39.6,23.76,40,0
Q,Basic,Online,67,19.8,11.88,31,0
Q,Basic,Online,11,39.6,23.76,42,0
Q,Basic,Online,17,9.9,5.94,50,0
Q,Basic,Online,26,0,11.88,42,0
Q,Basic,Online,28,0,23.76,36,0
Q,Basic,Online,15,59.4,35.64,40,0
Q,Basic,Online,34,49.5,29.7,31,0
